"","Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","Gorzka"
"1385","Robert (aka Chocolaterie Robert)","Madagascar w/ nibs",1061,2013,68,"Madagascar",3.25,"Madagascar","Nie"
"1386","Rococo (Grenada Chocolate Co.)","Gru Grococo, St. Andrews",923,2012,66,"U.K.",3.5,"Grenada","Nie"
"1387","Rogue","La Masica, Batch 1, FHIA Research Center",1748,2016,75,"U.S.A.",3.75,"Honduras","Tak"
"1388","Rogue","Caranero, Choc. Garage Exclusive",1446,2015,70,"U.S.A.",3.75,"Venezuela","Tak"
"1389","Rogue","Tranquilidad, Batch 1",1566,2015,75,"U.S.A.",3.25,"Bolivia","Tak"
"1390","Rogue","Porcelana",1209,2014,80,"U.S.A.",3.75,"Venezuela","Tak"
"1391","Rogue","Akessons Estate, Sambirano, 2013",1038,2013,70,"U.S.A.",3.5,"Madagascar","Tak"
"1392","Rogue","Hispaniola, 2013",1081,2013,70,"U.S.A.",3.5,"Dominican Republic","Tak"
"1393","Rogue","Silvestre, Batch 7, 2013",1081,2013,75,"U.S.A.",4,"Bolivia","Tak"
"1394","Rogue","Bachelor's Hall E., St. Thomas Parish",1193,2013,75,"U.S.A.",3.75,"Jamaica","Tak"
"1395","Rogue","Camino Verde P., Balao, Guayas",979,2012,75,"U.S.A.",3.75,"Ecuador","Tak"
"1396","Rogue","Silvestre, Batch 1, 2011",793,2011,75,"U.S.A.",3,"Bolivia","Tak"
"1397","Rogue","Piura",565,2010,75,"U.S.A.",3.75,"Peru","Tak"
"1398","Rogue","Rio Caribe",327,2009,70,"U.S.A.",3.5,"Venezuela","Tak"
"1399","Rogue","Hispaniola, 2008",213,2008,70,"U.S.A.",2.75,"Dominican Republic","Tak"
"1400","Rogue","Jamaica",213,2008,70,"U.S.A.",2.75,"Jamaica","Tak"
"1401","Rogue","Sambirano, 2008",213,2008,70,"U.S.A.",2.75,"Madagascar","Tak"
"1402","Rogue","Trinidad",213,2008,70,"U.S.A.",3,"Trinidad","Tak"
"1403","Rozsavolgyi","Sur del Lago",809,2012,84,"Hungary",2.5,"Venezuela","Tak"
"1404","Rozsavolgyi","Rio Caribe Superior, Paria Penninsula",871,2012,76,"Hungary",2.25,"Venezuela","Tak"
"1405","Rozsavolgyi","Sambirano, Akesson Estate",871,2012,72,"Hungary",2.5,"Madagascar","Tak"
"1406","Rozsavolgyi","Carenero Superior",713,2011,73,"Hungary",3.5,"Venezuela","Tak"
"1407","Rozsavolgyi","Porcelana",717,2011,71,"Hungary",2.5,"Venezuela","Tak"
"1408","Rozsavolgyi","Aragua, Trincheras",717,2011,70,"Hungary",3.5,"Venezuela","Tak"
"1409","Rozsavolgyi","Principe",765,2011,77,"Hungary",2.75,"Principe","Tak"
"1410","S.A.I.D.","Malgascio",607,2010,64,"Italy",3.5,"Madagascar","Nie"
"1411","S.A.I.D.","100 percent",615,2010,100,"Italy",1.5," ","Tak"
"1412","S.A.I.D.","Samana",615,2010,70,"Italy",3,"Dominican Republic","Tak"
"1413","S.A.I.D.","Arawak",615,2010,72,"Italy",3.5,"Carribean","Tak"
"1414","S.A.I.D.","Latino",615,2010,72,"Italy",3.5," ","Tak"
"1415","Sacred","Midnight",813,2012,83,"U.S.A.",2.75,"Central and S. America","Tak"
"1416","Sacred","Twilight",813,2012,69,"U.S.A.",3.25,"Central and S. America","Nie"
"1417","Salgado","Bahia Superior",288,2008,70,"Argentina",3.5,"Brazil","Tak"
"1418","Salgado","Esmeraldas",288,2008,70,"Argentina",3.5,"Ecuador","Tak"
"1419","Salgado","Carenero Superior",288,2008,70,"Argentina",3.5,"Venezuela","Tak"
"1420","Salgado","Rio Arriba",292,2008,70,"Argentina",3.5,"Ecuador","Tak"
"1421","Santander (Compania Nacional)","Colombian 2008",404,2009,75,"Colombia",2.75,"Colombia","Tak"
"1422","Santander (Compania Nacional)","Colombian w/ nibs",414,2009,70,"Colombia",3,"Colombia","Tak"
"1423","Santander (Compania Nacional)","Colombian Semi Dark",32,2006,53,"Colombia",2,"Colombia","Nie"
"1424","Santander (Compania Nacional)","Colombian",32,2006,65,"Colombia",3,"Colombia","Nie"
"1425","Santander (Compania Nacional)","Colombian Dark",32,2006,70,"Colombia",4,"Colombia","Tak"
"1426","Santome","Sao Tome",761,2011,70,"France",2.75,"Sao Tome","Tak"
"1427","Scharffen Berger","San Juan de Cheni",959,2012,78,"U.S.A.",4,"Peru","Tak"
"1428","Scharffen Berger","Markham Valley",781,2011,68,"U.S.A.",3.75,"Papua New Guinea","Nie"
"1429","Scharffen Berger","Camahogne",464,2010,68,"U.S.A.",3.5,"Grenada","Nie"
"1430","Scharffen Berger","Amina",464,2010,65,"U.S.A.",3.75,"Madagascar","Nie"
"1431","Scharffen Berger","Tome Acu",336,2009,68,"U.S.A.",3.75,"Brazil","Nie"
"1432","Scharffen Berger","Asante",336,2009,65,"U.S.A.",4,"Ghana","Nie"
"1433","Scharffen Berger","Ben Tre",445,2009,72,"U.S.A.",3.75,"Vietnam","Tak"
"1434","Scharffen Berger","Finisterra",227,2008,72,"U.S.A.",3,"Ven., Trinidad, Mad.","Tak"
"1435","Scharffen Berger","Las Islas",117,2007,72,"U.S.A.",3,"Carribean(DR/Jam/Tri)","Tak"
"1436","Scharffen Berger","Nibby",135,2007,62,"U.S.A.",3," ","Nie"
"1437","Scharffen Berger","Cuyagua",135,2007,75,"U.S.A.",3.75,"Venezuela","Tak"
"1438","Scharffen Berger","Antilles (Trin/Gren/DR/Ven)",188,2007,75,"U.S.A.",3,"Carribean","Tak"
"1439","Scharffen Berger","Extra Dark",15,2006,82,"U.S.A.",2," ","Tak"
"1440","Scharffen Berger","Bittersweet",15,2006,70,"U.S.A.",3.5," ","Tak"
"1441","Scharffen Berger","Kumasi Sambirano",40,2006,68,"U.S.A.",2,"Ghana & Madagascar","Nie"
"1442","Scharffen Berger","Jamaica a l'ancienne",56,2006,70,"U.S.A.",2,"Jamaica","Tak"
"1443","Scharffen Berger","Semisweet",56,2006,62,"U.S.A.",3," ","Nie"
"1444","Seaforth","Dominican Republic",1658,2015,70,"U.K.",2.75,"Domincan Republic","Tak"
"1445","Seaforth","Grenada",1658,2015,70,"U.K.",2.75,"Grenada","Tak"
"1446","Shark Mountain","Jamaica",1450,2015,72,"U.S.A.",3.25,"Jamaica","Tak"
"1447","Shark Mountain","Papua New Guinea",1450,2015,73,"U.S.A.",3.5,"Papua New Guinea","Tak"
"1448","Shark Mountain","Cuyagua",1466,2015,77,"U.S.A.",2.75,"Venezuela","Tak"
"1449","Shark Mountain","ROIG",1466,2015,74,"U.S.A.",3.5,"Dominican Republic","Tak"
"1450","Shark Mountain","Ecuador",1335,2014,75,"U.S.A.",3,"Ecuador","Tak"
"1451","Shark Mountain","Belize, 2013",1335,2014,72,"U.S.A.",3.25,"Belize","Tak"
"1452","Shark's","Hilo",713,2011,73,"U.S.A.",2,"Hawaii","Tak"
"1453","Shark's","Hilo, w/ added cocoa butter",721,2011,73,"U.S.A.",2.5,"Hawaii","Tak"
"1454","Shattel","Tingo Maria",1884,2016,70,"Peru",3.25,"Peru","Tak"
"1455","Shattell","Porcelana",757,2011,75,"Peru",3.5,"Peru","Tak"
"1456","Sibu","Oro",1586,2015,82,"Costa Rica",3.25,"Costa Rica","Tak"
"1457","Sibu","Oscuro",1586,2015,70,"Costa Rica",3.5,"Costa Rica","Tak"
"1458","Sibu Sura","Peru",911,2012,70,"U.S.A.",2.5,"Peru","Tak"
"1459","Silvio Bessone","Maya Belize",717,2011,67,"Italy",3,"Belize","Nie"
"1460","Silvio Bessone","Trintade, Sao Tome",725,2011,65,"Italy",3.25,"Sao Tome","Nie"
"1461","Silvio Bessone","Bahia, Scavina",729,2011,60,"Italy",3.25,"Brazil","Nie"
"1462","Silvio Bessone","Porcelana, Colombia, Amazonas",741,2011,68,"Italy",3,"Colombia","Nie"
"1463","Sirene","Wild Bolivia",1788,2016,73,"Canada",3.5,"Bolivia","Tak"
"1464","Sirene","Kokoa Kamili Coop",1856,2016,73,"Canada",3.5,"Tanzania","Tak"
"1465","Sirene","Esmeraldas, Salazar Farm",1860,2016,73,"Canada",3.75,"Ecuador","Tak"
"1466","Sirene","Somia Plantation, 2012",1502,2015,100,"Canada",3,"Madagascar","Tak"
"1467","Sirene","Camino Verde P., Balao, Guayas, 2012",1506,2015,100,"Canada",3,"Ecuador","Tak"
"1468","Sirene","Lachua w/ cane sugar",1614,2015,73,"Canada",3,"Guatemala","Tak"
"1469","Sirene","Lachua w/ maple sugar, batch 5",1614,2015,73,"Canada",3.25,"Guatemala","Tak"
"1470","Sirene","Pisa",1650,2015,73,"Canada",3.25,"Haiti","Tak"
"1471","Sirene","Somia Plantation, 2012",1339,2014,67,"Canada",3.75,"Madagascar","Nie"
"1472","Sirene","Somia Plantation, 2012",1339,2014,73,"Canada",3.75,"Madagascar","Tak"
"1473","Sirene","Camino Verde P., Balao, Guayas",1343,2014,73,"Canada",3.75,"Ecuador","Tak"
"1474","Sjolinds","Ghana",1454,2015,70,"U.S.A.",2.75,"Ghana","Tak"
"1475","Sjolinds","Nicaragua",1462,2015,72,"U.S.A.",3,"Nicaragua","Tak"
"1476","Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70,"Australia",3.5,"Dominican Republic","Tak"
"1477","Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70,"Australia",3.75,"Venezuela","Tak"
"1478","Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70,"Australia",4,"Ecuador","Tak"
"1479","Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70,"Australia",3.75,"Belize","Tak"
"1480","Smooth Chocolator, The","Tien Giang",1864,2016,70,"Australia",3,"Vietnam","Tak"
"1481","Smooth Chocolator, The","Australia",1864,2016,67,"Australia",3.75,"Australia","Nie"
"1482","Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70,"Australia",3.25,"Guatemala","Tak"
"1483","Smooth Chocolator, The","Akesson's Estate",1618,2015,65,"Australia",3.25,"Madagascar","Nie"
"1484","Smooth Chocolator, The","Akesson's Estate",1622,2015,70,"Australia",3.5,"Madagascar","Tak"
"1485","Smooth Chocolator, The","Kokoa Kamili",1622,2015,67,"Australia",3.75,"Tanzania","Nie"
"1486","Smooth Chocolator, The","San Juan Estate",1622,2015,70,"Australia",3.75,"Trinidad","Tak"
"1487","Smooth Chocolator, The","Camino Verde",1622,2015,72,"Australia",4,"Ecuador","Tak"
"1488","Smooth Chocolator, The","Bolivia",1626,2015,72,"Australia",2.75,"Bolivia","Tak"
"1489","Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65,"Australia",3.5,"Papua New Guinea","Nie"
"1490","Smooth Chocolator, The","Maranon, batch 2",1666,2015,67,"Australia",3,"Peru","Nie"
"1491","Smooth Chocolator, The","Chuao, batch 3",1666,2015,70,"Australia",3.75,"Venezuela","Tak"
"1492","Snake & Butterfly","Ghana",693,2011,67,"U.S.A.",1.5,"Ghana","Nie"
"1493","Snake & Butterfly","Madagascar",502,2010,68,"U.S.A.",3,"Madagascar","Nie"
"1494","Snake & Butterfly","Ecuador",502,2010,68,"U.S.A.",3.25,"Ecuador","Nie"
"1495","Sol Cacao","Ecuador, Batch 1",1812,2016,70,"U.S.A.",3.5,"Ecuador","Tak"
"1496","Sol Cacao","Madagascar",1518,2015,72,"U.S.A.",3,"Madagascar","Tak"
"1497","Solkiki","Maranon, Fortunato No. 4",1840,2016,68,"U.K.",2.75,"Peru","Nie"
"1498","Solkiki","Castillo, Hispaniola, unroasted",1840,2016,85,"U.K.",2.75,"Domincan Republic","Tak"
"1499","Solomons Gold","Solomon Island",1792,2016,70,"New Zealand",3.25,"Solomon Islands","Tak"
"1500","Solomons Gold","Solomon Island w/ nibs",1796,2016,75,"New Zealand",3.25,"Solomon Islands","Tak"
"1501","Solstice","Bundibugyo",1335,2014,70,"U.S.A.",3,"Uganda","Tak"
"1502","Solstice","Sambirano",1157,2013,70,"U.S.A.",3,"Madagascar","Tak"
"1503","Solstice","Amazonas",1157,2013,70,"U.S.A.",3,"Venezuela","Tak"
"1504","Solstice","Bolivia",1161,2013,70,"U.S.A.",3.25,"Bolivia","Tak"
"1505","Solstice","San Martin",1161,2013,70,"U.S.A.",3.25,"Peru","Tak"
"1506","Solstice","Wasatch",1161,2013,70,"U.S.A.",3.5," ","Tak"
"1507","Soma","Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62,"Canada",3.5,"Domincan Republic","Nie"
"1508","Soma","Sambirano Valley, Black Science, B-60307.0",1820,2016,70,"Canada",3.5,"Madagascar","Tak"
"1509","Soma","Bahia Black, batch bra50722.1",1828,2016,70,"Canada",3.5,"Brazil","Tak"
"1510","Soma","Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75,"Canada",3.75,"Ven.,Ecu.,Peru,Nic.","Tak"
"1511","Soma","Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70,"Canada",3.75,"Nicaragua","Tak"
"1512","Soma","Tien Giang, Black S., batch VIT60420.0",1828,2016,70,"Canada",4,"Vietnam","Tak"
"1513","Soma","Camino Verde, Black S., batch cvu6030.0",1832,2016,70,"Canada",3.25,"Ecuador","Tak"
"1514","Soma","CSB Chama",1594,2015,70,"Canada",3.5,"Venezuela","Tak"
"1515","Soma","Porcelana",1594,2015,75,"Canada",4,"Venezuela","Tak"
"1516","Soma","La Tronca, Matagalpa",1227,2014,70,"Canada",3.5,"Nicaragua","Tak"
"1517","Soma","Maranon Canyon",1259,2014,70,"Canada",3.75,"Peru","Tak"
"1518","Soma","La Dalia",1307,2014,70,"Canada",3.25,"Nicaragua","Tak"
"1519","Soma","Camino Verde P., Balao, Guayas",1307,2014,80,"Canada",3.5,"Ecuador","Tak"
"1520","Soma","Espiritu Santo, 'Smoke Monster'",1307,2014,70,"Canada",3.75,"Vanuatu","Tak"
"1521","Soma","Little Big Man",1339,2014,70,"Canada",3.25,"Madagascar & Ecuador","Tak"
"1522","Soma","Rizek Cacao, Domin. Rep.",1019,2013,77,"Canada",3.75,"Dominican Republic","Tak"
"1523","Soma","Java",1030,2013,70,"Canada",3.25,"Indonesia","Tak"
"1524","Soma","Apurimac, El Quinacho Co-op",1073,2013,70,"Canada",2.75,"Peru","Tak"
"1525","Soma","Sangre Grande P., Trinidad",1073,2013,70,"Canada",3.75,"Trinidad","Tak"
"1526","Soma","Chef's Blend",1077,2013,70,"Canada",3.25," ","Tak"
"1527","Soma","Patanemo",1077,2013,70,"Canada",3.75,"Venezuela","Tak"
"1528","Soma","Crazy 88",1077,2013,88,"Canada",4,"Guat., D.R., Peru, Mad., PNG","Tak"
"1529","Soma","Maracaibo, El Vigia",1077,2013,70,"Canada",4,"Venezuela","Tak"
"1530","Soma","Equator",1081,2013,67,"Canada",4,"Peru, Dom. Rep","Nie"
"1531","Soma","Orinoco",1173,2013,70,"Canada",3.25,"Venezuela","Tak"
"1532","Soma","Bachelor's Hall E., St. Thomas Parish",1177,2013,70,"Canada",4,"Jamaica","Tak"
"1533","Soma","Noula Coop",817,2012,70,"Canada",3.25,"Haiti","Tak"
"1534","Soma","O'ahu",833,2012,70,"Canada",3.75,"Hawaii","Tak"
"1535","Soma","Dual Origins, Sambirano, Elvesia",867,2012,70,"Canada",4,"Dom. Rep., Madagascar","Tak"
"1536","Soma","Dancing in Your Head, 5 bean blend",867,2012,70,"Canada",4,"Gre., PNG, Haw., Haiti, Mad","Tak"
"1537","Soma","Cahabon Region",951,2012,70,"Canada",3.5,"Guatemala","Tak"
"1538","Soma","Carenero Superior",951,2012,70,"Canada",3.75,"Venezuela","Tak"
"1539","Soma","Eastern Promises",967,2012,70,"Canada",3.5,"Mad., Java, PNG","Tak"
"1540","Soma","Papua New Guinea",983,2012,85,"Canada",3.5,"Papua New Guinea","Tak"
"1541","Soma","Grenada, Black Science",676,2011,70,"Canada",2.75,"Grenada","Tak"
"1542","Soma","Alto Beni, Wild Bolivian",676,2011,70,"Canada",3.5,"Bolivia","Tak"
"1543","Soma","Peruvian",676,2011,64,"Canada",4,"Peru","Nie"
"1544","Soma","Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70,"Canada",4,"Ven, Bolivia, D.R.","Tak"
"1545","Soma","Elvesia P., Black Science",682,2011,70,"Canada",3.75,"Dominican Republic","Tak"
"1546","Soma","Chuao",688,2011,70,"Canada",3.5,"Venezuela","Tak"
"1547","Soma","Black Science Blend 1",607,2010,70,"Canada",3.75,"DR, Ecuador, Peru","Tak"
"1548","Soma","Hispaniola",377,2009,70,"Canada",3,"Dominican Republic","Tak"
"1549","Soma","Africa",377,2009,70,"Canada",3.5,"Ghana","Tak"
"1550","Soma","Conacado",387,2009,70,"Canada",3,"Dominican Republic","Tak"
"1551","Soma","Papua New Guinea",387,2009,70,"Canada",3.5,"Papua New Guinea","Tak"
"1552","Soma","Madagascar",387,2009,70,"Canada",3.75,"Madagascar","Tak"
"1553","Soma","Ocumare",387,2009,70,"Canada",3.75,"Venezuela","Tak"
"1554","Somerville","Nicaragua",1367,2014,70,"U.S.A.",3.25,"Nicaragua","Tak"
"1555","Somerville","Hawaiian, Big Island",1395,2014,70,"U.S.A.",3.5,"Hawaii","Tak"
"1556","Soul","Dominican Republic",1932,2017,70,"Canada",3.25,"Dominican Republic","Tak"
"1557","Soul","Madagascar",1936,2017,70,"Canada",3.5,"Madagascar","Tak"
"1558","Soul","Venezuela",1936,2017,75,"Canada",3.5,"Venezuela","Tak"
"1559","Soul","Ecuador",1936,2017,75,"Canada",3.25,"Ecuador","Tak"
"1560","Soul","Papua New Guinea",1936,2017,77,"Canada",3.25,"Papua New Guinea","Tak"
"1561","Soul","Tanzania",1940,2017,80,"Canada",3.5,"Tanzania","Tak"
"1562","Spagnvola","AgroCriso Plantation",793,2012,70,"U.S.A.",3,"Dominican Republic","Tak"
"1563","Spagnvola","AgroCriso Plantation",793,2012,80,"U.S.A.",3,"Dominican Republic","Tak"
"1564","Spagnvola","AgroCriso Plantation",793,2012,75,"U.S.A.",3.25,"Dominican Republic","Tak"
"1565","Spencer","Dominican Republic",1932,2017,70,"U.S.A.",3.75,"Dominican Republic","Tak"
"1566","Spencer","Ecuador",1932,2017,70,"U.S.A.",3.5,"Ecuador","Tak"
"1567","Spencer","Peru",1932,2017,70,"U.S.A.",2.75,"Peru","Tak"
"1568","Spencer","Dominican Republic, lot D82R",1792,2016,70,"Australia",3.5,"Domincan Republic","Tak"
"1569","Spencer","Ecuador, lot E432314L",1792,2016,70,"Australia",3.75,"Ecuador","Tak"
"1570","Spencer","Madagascar, lot M0403R",1792,2016,70,"Australia",3.75,"Madagascar","Tak"
"1571","Spencer","Malekula Island",1434,2014,72,"Australia",2.75,"Vanuatu","Tak"
"1572","Sprungli (Felchlin)","Alto Beni",1057,2013,70,"Switzerland",3,"Bolivia","Tak"
"1573","SRSLY","Dominican Republic",1113,2013,70,"U.S.A.",3,"Dominican Republic","Tak"
"1574","SRSLY","Dominican Republic",1121,2013,84,"U.S.A.",2.25,"Dominican Republic","Tak"
"1575","Starchild","Bolivar, Arriba",1634,2015,70,"U.S.A.",3,"Ecuador","Tak"
"1576","Starchild","Hispaniola",1692,2015,70,"U.S.A.",3,"Domincan Republic","Tak"
"1577","Starchild","Cacao Verapaz",1692,2015,70,"U.S.A.",3,"Guatemala","Tak"
"1578","Starchild","Rio Tuma",1692,2015,70,"U.S.A.",3,"Nicaragua","Tak"
"1579","Starchild","Sambirano Valley",1696,2015,70,"U.S.A.",3,"Madagascar","Tak"
"1580","Stella (aka Bernrain)","Bahia, Agri-Forestal Plantation, 2010",859,2012,68,"Switzerland",2.75,"Brazil","Nie"
"1581","Stella (aka Bernrain)","India",729,2011,72,"Switzerland",3.25,"India","Tak"
"1582","Stone Grindz","Ecuador, Midnight Dark",1291,2014,84,"U.S.A.",3.5,"Ecuador","Tak"
"1583","Stone Grindz","Ecuador, Twilght Dark",1291,2014,70,"U.S.A.",3.5,"Ecuador","Tak"
"1584","StRita Supreme","Samar, East Visayas region",939,2012,65,"U.S.A.",2.5,"Philippines","Nie"
"1585","StRita Supreme","Samar, East Visayas region",943,2012,70,"U.S.A.",2.5,"Philippines","Tak"
"1586","StRita Supreme","Samar, East Visayas region",943,2012,75,"U.S.A.",2.75,"Philippines","Tak"
"1587","Sublime Origins","Sambirano",1157,2013,67,"U.S.A.",2.75,"Madagascar","Nie"
"1588","Sublime Origins","Moho Valley",1157,2013,78,"U.S.A.",3.25,"Belize","Tak"
"1589","Summerbird","Peru",1800,2016,61,"Denmark",2.5,"Peru","Nie"
"1590","Summerbird","Peru",1800,2016,71,"Denmark",3,"Peru","Tak"
"1591","Suruca Chocolate","Venezuela",1796,2016,70,"Venezuela",2.75,"Venezuela","Tak"
"1592","Suruca Chocolate","Venezuela",1796,2016,60,"Venezuela",3,"Venezuela","Nie"
"1593","Svenska Kakaobolaget","Sri Lanka",1618,2015,70,"Sweden",2.75,"Sri Lanka","Tak"
"1594","Szanto Tibor","Nacional",1668,2015,70,"Hungary",3.25,"Ecuador","Tak"
"1595","Szanto Tibor","Baracoa",1704,2015,88,"Hungary",3.25,"Cuba","Tak"
"1596","Szanto Tibor","Ambolikapiky",1704,2015,70,"Hungary",3.25,"Madagascar","Tak"
"1597","Szanto Tibor","Winak, Sumaco",1704,2015,70,"Hungary",3.75,"Ecuador","Tak"
"1598","Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,70,"Hungary",3.25,"Vietnam","Tak"
"1599","Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,70,"Hungary",3.5,"Brazil","Tak"
"1600","Szanto Tibor","Porcelana",1263,2014,70,"Hungary",3.5,"Venezuela","Tak"
"1601","Szanto Tibor","Baracoa",1263,2014,70,"Hungary",3.75,"Cuba","Tak"
"1602","Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Madagascar","Tak"
"1603","Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Madagascar","Tak"
"1604","Szanto Tibor","Cacao Blanco",1193,2013,70,"Hungary",3.25,"Nicaragua","Tak"
"1605","Szanto Tibor","Santo Domingo",939,2012,70,"Hungary",3.25,"Dominican Republic","Tak"
"1606","Szanto Tibor","Millot Plantation",939,2012,70,"Hungary",3.25,"Madagascar","Tak"
"1607","Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,70,"Hungary",3.75,"Peru","Tak"
"1608","Szanto Tibor","Crudo",761,2011,70,"Hungary",3,"Venezuela","Tak"
"1609","Tabal","Costa Rica",1101,2013,70,"U.S.A.",2.75,"Costa Rica","Tak"
"1610","Tabal","Dominican Republic",1101,2013,70,"U.S.A.",2.75,"Dominican Republic","Tak"
"1611","Tabal","Chiapas, Lacandon Jungle",1105,2013,70,"U.S.A.",2.5,"Mexico","Tak"
"1612","Tabal","Peru",1105,2013,70,"U.S.A.",3,"Peru","Tak"
"1613","Tablette (aka Vanillabeans)","Colombia",1450,2015,70,"Japan",3,"Colombia","Tak"
"1614","Tablette (aka Vanillabeans)","Papua",1450,2015,62,"Japan",3.25,"Papua New Guinea","Nie"
"1615","Tablette (aka Vanillabeans)","Vietnam",1450,2015,60,"Japan",3.25,"Vietnam","Nie"
"1616","Tablette (aka Vanillabeans)","Trinidad",1680,2015,77,"Japan",2.75,"Trinidad","Tak"
"1617","Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,70,"Suriname",3.25,"Suriname","Tak"
"1618","Taza","Belize",1271,2014,68,"U.S.A.",3,"Belize","Nie"
"1619","Taza","Alto Beni",785,2011,87,"U.S.A.",3.25,"Bolivia","Tak"
"1620","Taza","Chiapan",451,2009,75,"U.S.A.",2.75,"Mexico","Tak"
"1621","Taza","Dark, Stone Ground",180,2007,70,"U.S.A.",3,"Dominican Republic","Tak"
"1622","TCHO","West Africa",1716,2016,62,"U.S.A.",2,"West Africa","Nie"
"1623","TCHO","Peru- Ecuador",915,2012,99,"U.S.A.",3.25,"Peru, Ecuador","Tak"
"1624","TCHO","TCHOPro 60.5",387,2009,60,"U.S.A.",2.75," ","Nie"
"1625","TCHO","TCHOPro 68",387,2009,68,"U.S.A.",3," ","Nie"
"1626","TCHO","Chocolatey-beta",199,2008,70,"U.S.A.",2.5,"Ghana","Tak"
"1627","TCHO","Fruity-beta",280,2008,70,"U.S.A.",2.5,"Peru","Tak"
"1628","TCHO","Citrus-beta",280,2008,70,"U.S.A.",2.75,"Madagascar","Tak"
"1629","TCHO","Nutty-beta",284,2008,70,"U.S.A.",2.5,"Peru","Tak"
"1630","Tejas","Concepcion",801,2012,70,"U.S.A.",2.75,"Madagascar","Tak"
"1631","Tejas","Bayou Blend",801,2012,70,"U.S.A.",3,"Ecuador, Mad., PNG","Tak"
"1632","Tejas","Aranama",805,2012,70,"U.S.A.",3,"Papua New Guinea","Tak"
"1633","Tejas","Presidio",805,2012,70,"U.S.A.",3.5,"Dominican Republic","Tak"
"1634","Tejas","La Bahia, w/ cane juice",817,2012,70,"U.S.A.",3.25,"Ecuador","Tak"
"1635","Tejas","Capistrano",821,2012,70,"U.S.A.",2,"Peru","Tak"
"1636","Tejas","La Bahia, w/ cane sugar",825,2012,70,"U.S.A.",3.25,"Ecuador","Tak"
"1637","Tejas","San Jose",829,2012,70,"U.S.A.",2.75,"Bolivia","Tak"
"1638","Tejas","Capistrano*",829,2012,70,"U.S.A.",3,"Madagascar","Tak"
"1639","Tejas","Espada",833,2012,70,"U.S.A.",3.25,"Mexico","Tak"
"1640","Tejas","Espada",967,2012,70,"U.S.A.",2.75,"Brazil","Tak"
"1641","Tejas","Concepcion*",971,2012,80,"U.S.A.",3,"Venezuela","Tak"
"1642","Tejas","San Jose",971,2012,67,"U.S.A.",3.25,"Bolivia","Nie"
"1643","Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70,"U.S.A.",3.5,"Brazil","Tak"
"1644","Terroir","Peru",1478,2015,70,"U.S.A.",2.75,"Peru","Tak"
"1645","Terroir","Belize",1478,2015,70,"U.S.A.",3.75,"Belize","Tak"
"1646","Terroir","Madagascar",1478,2015,70,"U.S.A.",3.75,"Madagascar","Tak"
"1647","Terroir","Ecuador",1482,2015,70,"U.S.A.",3.25,"Ecuador","Tak"
"1648","Terroir","Oko Caribe",1554,2015,70,"U.S.A.",3.5,"Domincan Republic","Tak"
"1649","Terroir","Guatemala",1558,2015,70,"U.S.A.",3.75,"Guatemala","Tak"
"1650","Terroir","Ecuador",1323,2014,77,"U.S.A.",3.25,"Ecuador","Tak"
"1651","Terroir","Madagascar",1323,2014,67,"U.S.A.",3.75,"Madagascar","Nie"
"1652","Terroir","Uganda",1323,2014,73,"U.S.A.",3.75,"Uganda","Tak"
"1653","The Barn","Peru",1614,2015,70,"Sweden",3,"Peru","Tak"
"1654","Theo","Congo w/ nibs",903,2012,65,"U.S.A.",3.25,"Congo","Nie"
"1655","Theo","Madagascar",162,2007,65,"U.S.A.",3.5,"Madagascar","Nie"
"1656","Theo","Ivory Coast",184,2007,75,"U.S.A.",2.5,"Ivory Coast","Tak"
"1657","Theo","Ghana, Kumasi",184,2007,84,"U.S.A.",3,"Ghana","Tak"
"1658","Theo","Venezuela; Barinos, Merida, Tachron",188,2007,91,"U.S.A.",2,"Venezuela","Tak"
"1659","Theo","Ghana, Panama, Ecuador",188,2007,75,"U.S.A.",3,"Ghana, Panama, Ecuador","Tak"
"1660","Theobroma","Piura Select, Cacao Blanc",1684,2015,70,"Japan",3.25,"Peru","Tak"
